,text_id,doc,topic,x,y
5029,565555,"🤣🤣 encontré esto en el insta, saludos @shakira 

Shakira a dicho a piqué 🎶
Con una sutil coplilla 🎶
Que se a perdido una mujer🎶
Por tirarse a una chiquilla🎶
Y pa’l colmo ella lo supo🎶
Al hacerse una tostada🎶
Que al mirar en la nevera🎶
Le faltaba mermelada🎶
 
1/2",-1,6.856768,1.4531564
5030,667511,El nuevo escándalo de Gerard Piqué: aseguran que le es infiel a Clara Chía con una abogada y prima de un ex futbolista de Barcelona https://t.co/kUXC2tMmDa,0,4.678771,1.4996651
5031,574325,llevo 1 hora literalmente escuchando la bizarrap de Shakira en bucle,14,11.857039,6.8337164
5032,703867,"Shakira starts a new dance and unleashes madness for a second time
https://t.co/aoPElaqOF4

#EntertainmentNews https://t.co/yuyjcoeHuS",25,10.009144,5.915757
5033,630696,pique UCしたけどS乗らなかった…😭 https://t.co/qwB6gyvhN7,0,3.8229363,5.0073686
5034,750900,"Hace unas semanas Shakira sacó una canción porque su esposo le fue infiel. De ""ardida"" y ""mala madre"" no la bajaron.Un señor asesina a una mujer por supuesta infidelidad porque creyó que es su propiedad y lo justifican y dicen q hay q enseñarle a las mujeres a ser buenas esposas.",2,11.261823,2.7290804
5035,700404,"queria muito ir pra ilha e ter um ""namoro de mentirinha"" com alguém KskskKskskkKsksjKs pique coisa de livro clichê.",-1,4.4441924,6.091811
5036,660098,Piqué es famoso por andar con Shakira. https://t.co/ugX9FtV5WW,1,5.4475513,2.1852036
5037,537799,"Shakira con las amigas celebrando, es lo más de estos días. https://t.co/DhFNLPLxXm",-1,10.110296,5.215246
5038,499072,"RT @Casio0ficia: Recuerda Shakira, antes de ser un triste Rolex fuiste un magnífico CASIO https://t.co/oUArErLhzT",-1,11.052645,19.407827
5039,501053,"RT @harryelsocio: Lo de Shakira ya lo hicieron los Chichos en 1974. ""Te vas, me dejas y me abandonas.
Que mal fin tenga tu mala persona”.",-1,12.05669,3.7748103
5040,526566,Socio de Gerard Piqué en la Kings League defendió a Clara Chía Martí tras la canción de Shakira https://t.co/KQxXTMkxWL,1,7.401066,2.0814202
5041,561286,"#HUMOR #VIRAL #SHAKIRA #CARNVALMÉRIDA2023
😜👹💥A VECES QUISIERA IR AL CARNAVAL...LUEGO RECUERDO QUE ES EN EL RECIENTO DE  XMATKUIL Y SE ME PASA 💥👹😜 https://t.co/mzFcAcsx3B",-1,8.282863,5.57651
5042,494993,@ferni1509 @Carloch221 @HogaryJardintop @JaAlloatti @InvictosSomos Si bueno y cuántos mundiales tiene Shakira?,-1,9.099663,2.016115
5043,704468,"#Opinión | '¿Shakira y Piqué tienen hijos?', por @ivancastro0035. 
https://t.co/CM984qFQii",1,7.048194,1.619503
5044,506015,"RT @PopBase: ‘Shakira: Bzrp Music Session, Vol. 53’ by Bizarrap and Shakira remains at #1 on Global Spotify with over 13.6 million streams.…",-1,15.326959,2.349591
5045,528680,"¿Quién es Bizarrap? el productor musical que ayudó a Shakira

https://t.co/oF6RqGpQdH https://t.co/ExvxH2gBf4",-1,10.79065,6.590308
5046,551944,"“ah então quem devia fidelidade à Shakira era o Piqué e não a Clara” opa ya mas quando um não quer, os dois não fazem e fim da conversa.",1,6.210228,1.9148033
5047,718649,Piqué siendo Piqué. https://t.co/PCWnDallss,0,3.1349695,4.0747094
5048,532017,Las caderas de Piqué si mienten! https://t.co/wTD0BUoLeM,0,4.7689347,2.69849
5049,562537,"Cuanta verdad 😂🤣
Sígueme 👉 @CyberPunk8088
.
.
.
.
.
.
.
.
.
#warzone #callofduty #callofdutymobile #playstation4 #playstation #xboxone #gaming #chicasgamers #pcgaming #ApexLegends #pathfinder #loba #cosplaygirl #shakira #Piqué #BZRPMusicSession https://t.co/WyfPA13pXd",12,8.95305,4.9366555
5050,652882,eu sou muito idosa pra acompanhar o pique do enzo,0,3.0733335,3.1215796
5051,621367,"Brotei na pista daquele jeito ela passou e jogou cabelo  , Trajadao eu tô pique modelo  das danada quer senta pro pai  tô no momento da minha vida  que eu sempre esperei agora é só festejar …🎶",-1,4.5312524,6.8309374
5052,560561,I love talking about the shakira and pique drama to my mother,1,7.01228,2.0120695
5053,696076,Si lo oye Shakira se cuaja de la risa. https://t.co/2cWOPE8PTw,-1,11.545252,3.8701115
5054,751917,"Carnario 023 vai ser nesse pique, Foudase https://t.co/CYgCT3YYIW",3,5.339668,7.694541
5055,581962,Este Bizarrap de Shakira me gusta pq tira con nombres disfrazados como: salPIQUÉ y CLARAmente,14,11.280601,6.521687
5056,712555,Si está más guapa que shakira,-1,12.712294,3.6159353
5057,600440,"- Mamá, no soportaba que me castigaras sin jugar, te odio.
- Como Shakira tenías salir.
- ¿Cantante...?
- Rencorosa.
- Claramente.",-1,12.345834,2.7081335
5058,553389,"Que le pasa a la gente? Que avalan esta relación, clara rompió un matrimonio!!!! La conocían? Uno nunca termina de conocer a las personas, se paseaba en camisa de él, en la casa de Shakira, cuando estaba de viaje trabajando, eso es bueno? Que mal que están ustedes, apoyando. https://t.co/KTS3XBT7c1",1,6.1721725,1.8868473
5059,619382,anda más pendiente de mí que Shakira de Piqué jajajskja,-1,12.195094,3.9921434
5060,589079,2023 y la mala sigue siendo Shakira y el machote pique…pues OK! https://t.co/P9am7qVBxZ,-1,8.944975,5.3898563
5061,521571,"Al menos Shakira termina una relación y factura,
a uno hasta le quedan debiendo dinero.",6,12.339814,1.5472496
5062,692157,A real é que eu não tenho pique mais pra nada,3,4.404118,7.0696926
5063,501311,"RT @Casio0ficia: ⌚️¡SORTEAMOS El reloj Casio que Shakira no conoce: cuesta 10 veces más que un Rolex! 🔥 

¿Cómo participar?

1. Seguir a @C…",21,27.575739,-5.3422813
5064,506545,RT @el_pepperoni_: El IQ de Shakira que es capaz de darse cuenta de los cachos por una mermelada. Yo fijo hubiese pensado como: un duende s…,-1,-1.0368646,22.730236
5065,538544,Rolex and Casio should come together and make a watch for Shakira,24,6.473528,5.5431695
5066,620017,Carlos Alberto pique Edilson Capetinha em comentários futeboléricos,0,2.7165055,3.3688674
5067,595585,Es increíble como en casi 2 días habéis quemado la canción de Bzrp y Shakira.,15,12.437162,5.9800787
5068,752846,https://t.co/7Xf7vGZJXS Shakira Shares Cryptic Message After Ex Gerard Piqué and Girlfriend Become Instagram Official - E! NEWS https://t.co/Qt1tsx9XSq,-1,6.9004397,0.32586068
5069,731113,"From shakira to a strawberry jam thief, yeah a very big win lmao https://t.co/wgVrdbZx0b",19,10.912633,1.1704693
5070,646603,Tô nesse pique https://t.co/5zG0l1E48g,-1,2.643881,8.235785
5071,633982,Basta con la canción de shakira LOCOOOO,15,12.93569,5.3656983
5072,735966,"A veces siento que solo somos Siddhartha, Humbe, Manuel mendrano, Sen senra, Carlos sadness, Taylor switf, Noah Cyrus, Mitski, Julia Michaels, JVKE, Giveon, Joji, Olivia Rodrigo, Shakira 2009 y yo contra el mundo 😞🤝🏻",-1,-1.9678895,5.050135
5073,687109,"Milan, el hijo de Shakira y Piqué, cumple años y así fue la celebración https://t.co/IgevsEYf6d #ImpactoVenezuela",-1,7.5042744,0.71949774
5074,689734,Lo que aquí nadie sabe es que Shakira le fue infiel a Piqué desde hace un año con Busquets…,1,6.1066318,1.8002037
5075,509096,"RT @6h5t7y: Eso no es una canción, es propaganda Furra v:&lt; 🐺🐺🐺

Sin marca de agua: https://t.co/8fBCeyyYN7

Deviant: https://t.co/Exjk5BwOt…",-1,10.366188,4.7852893
5076,601801,Amanhã eu vou fumar pique Bruna Griphao,10,4.556145,9.141464
5077,545606,Carlos Calderón bromea sobre colaborar con BZRP https://t.co/Nd4mvNR4ay,-1,5.049087,3.4879088
5078,507625,"RT @soy_de_lo_peor: En 2010, cuando Shakira inició una relación con Piqué, él estaba comprometido con Núria Tomás (y Shakira estaba con Ant…",-1,22.756296,-2.8383985
5079,721551,cheio de ódio até amanhã na pista queles pique 😡😡🔥🔥🚩,0,3.754901,4.326891
5080,610620,"Se indignan del tema Shakira y Pique, pero fueron las primeras en subir conversaciones sintiéndose orgullosas de que un hombre con novia las buscaba, tantita madre 🤌🏼",1,7.198996,1.4998614
5081,612055,"Te entiendo Piqué, a mi tampoco me superan.",-1,10.9754095,-7.8879657
5082,520699,me encanto esta edición del bzrp de shakira en el miss💓💓,14,11.704604,6.829667
5083,723926,Oof I just finally had a chance to really listen to shakira’s Bzrp song and gaaahhhh daaaamnnn she KILLED that shit,14,11.729513,6.8663273
5084,596798,The virgin Shakira session vs the chad kiddo toto session https://t.co/2SgGpQhjOb,-1,11.472809,5.840384
5085,609910,As contas de times no tiktok postando a música da Shakira HAHAHAHAHA tô amando,-1,7.8278685,3.8717031
5086,496325,"Están llorando porque Piqué en vez de salir llorando, salió fue riéndose y troleando con la situación. Jajajajaaj",0,3.5950456,3.4253702
5087,581461,che pero el tema de shakira es para pique?? o no jaj,1,7.00339,3.3183026
5088,540018,Nesse pique https://t.co/PfnENlKXy0,-1,-0.7708793,-10.720358
5089,677531,Shakira no es la única: las canciones de las separaciones escandalosas de parejas famosas | Vía Urbano https://t.co/fu4a7yMkZL https://t.co/tKphbeIELB,-1,10.875,2.0291822
5090,523770,para mí Piqué es de leo o acuario,-1,2.0300195,2.4326854
5091,580834,Pique no quemado quemado sino ROSTIZADO INCINERADO #Shakira,1,6.898664,2.476635
5092,617664,Antonio Aguilar _ Ando que me lleva https://t.co/ohtY5CDelz via @YouTube True Bee 🐝 Told Mexico 🇲🇽 We Will Share your name If’s u Touch Shakira Little girl Bank 🏦 1 Fair game,-1,15.049665,0.07557198
5093,722659,La canción de shakira a piqué solo me demuestra cuanto rencor se puede guardar y lo mucho que puede doler un man💀,-1,7.814571,2.3035853
5094,684589,"Lasso salió de su relación con Sheryl y su carrera musical se catapultó.
Shakira se divorcia de Piqué y lanza la session más escuchada en menos de 24 hrs.

¿Qué viene?",-1,9.034935,4.9571056
5095,571628,“Se ve que andas bien ardilla” porque te gusta la canción de Shakira 😂🤣  🐿️ https://t.co/tCe1Wv3uLO,11,12.529768,5.2658277
5096,513047,"Miley &gt; Shakira
La verdad.🌻✨❤️‍🩹",5,15.203385,4.1077013
5097,524660,"Los políticos nomás facturan, pero no solucionan.
#Shakira #Pique",1,7.1081324,2.943521
5098,626831,"eu tô pique jogador caro, nem olho pras fotos que ce posta com esse otario",-1,-0.18100546,10.708948
5099,659708,"CLARAMENTE piqué es el gato de gatos,y bueno viste el karma rápido vuelve,te quedó clara🤣🤣🤣",0,3.611073,3.2522876
5100,525888,"o piqué é mega tone 

bro first of all, traiu

segundo MANO É A SHAKIRA",1,6.151423,2.0925128
5101,538866,Cómo quisiera ser Shakira para facturar con mis desgracias amorosas. 🤣🤣,-1,13.429524,3.758833
5102,548233,"Pronto pra começar a esculachar o primeiro ou a primeira mais chato do BBB, pique Nayara Azevedo ano passado",-1,4.6327,4.9958043
5103,579162,"Siendo Gerard Piqué, me pierdo del planeta tierra. Qué humillada le pegó la Shaki 🫣 🫣",1,6.8168154,2.2851562
5104,729612,u can acc tell pique is a wicked man bc why would he post that girl omg???,0,3.9485497,1.9477772
5105,561159,"みつけた❤
 オンライン限定販売！

 GELATO PIQUE
ジェラートピケの
 2023年の福袋
レディース

 中身は計6点セット
 バッグも普段使いできる★

 予約しなきゃ！
 https://t.co/IoEdVmlU2n",-1,-12.958115,-0.9206857
5106,517452,Todo es culpa de Shakira.,-1,10.758287,3.371012
5107,687378,Primera clase: Fenómeno de Shakira y Piqué,1,6.649972,2.6482644
5108,595263,"UGM storms hotel, abducts newly deployed DPO in Plateau

The Divisional Police Officer (DPO) in Pankshin LGA of Plateau State, has been reportedly abducted by unknown gunmen.

Shakira Aki and Pawpaw Yorubas Randy Orton Sabinus BBNaija https://t.co/D4HdsgpUHL",12,8.331026,4.124429
5109,723192,"#NowPlaying
Shakira; Ozuna - Monotonía 
Doe aqui (paypal)
https://t.co/klSloGyHVA
https://t.co/6yNByCNJ93",-1,-8.0181265,8.602521
5110,665536,"Boa é a Shakira, que alfineta o ex-marido, a amante/atual e a ex-sogra em uma canção e ainda ganha dinheiro com isso. 😂",2,12.37832,2.5979452
5111,652072,Piqué es infiel a Clara Chía: todos los datos - Socialité https://t.co/pLk91u7fsk.. Menudo elemento... Para que hablen mal de Shakira...,1,6.3486104,1.6884799
5112,505354,@Luna_Mfitnesss Pero no sé si estoy alucinando y Shakira le había puesto el cuerno a de la Rua no? Y luego se agarró a un “niño” Piqué,1,6.15227,1.7587401
5113,557877,"qp con el 2023? apenas estamos a enero y ya se funaron al paponas, Shakira saco una tiradera, el Babo con su video explícito y ahora el Fofo Márquez termina rapado PTM JAJAJAJA",-1,8.889226,5.3536067
5114,747876,Lose Yourself by Wiz Khalifa featuring Shakira,-1,12.13578,7.3208194
5115,730838,"A Anfield ces  chiens de Jordi Alba, Piqué et consorts nous ont niqué 😭 https://t.co/oUHorOCtAp",0,3.834084,2.9320533
5116,517636,Hasta shakira en las propagandas del miss universo,-1,8.25976,5.503057
5117,516313,#MissUniverse2022 Shakira se lo gana de lejos,-1,10.382023,4.143204
5118,566875,"No más la canción de Shakira, por favor.",-1,12.279811,5.0147057
5119,691622,Al Ferrari y al Twingo le echan gasolina con la misma manguera. - Gerard Pique,-1,0.7001207,10.784791
5120,656047,"Lo único que no me gusta todo el chisme de Shakira y Piqué es que cuando cantaba inevitable decía ""y ahora entiendo de fútbol"" lo cual para mí que soy fifa era muy genial.",1,7.287491,2.8607879
5121,599003,Funen a Shakira por dolida,-1,12.284341,3.1045094
5122,672507,"A mesma escola q o Arthur Aguiar se formou, Piqué tbm teve uma pós graduação lá. https://t.co/N4Qya2ZcRb",0,3.4358296,3.4398148
5123,653333,"Somos a cura dos tempos de crise
Estamos pique Hermione e Weasley
E guarda o urso de pelúcia que eu trouxe pra você",-1,3.8065765,-7.12731
5124,505221,RT @laura_roige: Vosotros lo habéis pedido y #Socialité637 os lo da. Presentamos... REINA SOFÍA | BZRP Music Sessions #54 #reinasofía #shak…,-1,3.3949172,-15.751874
5125,648830,"Eu tô passando mal com essa nossa música da Shakira kkkkkkk
Eu ameiiiiiiii
Que hinooooooo",15,13.068516,5.6152697
5126,725775,"Nooo Shakira, ahí nomas le reviento la cabeza me llega a agarrar así la cara. https://t.co/wUj52j08Jf https://t.co/wS5rTRAH0f",-1,12.260413,3.9761944
5127,667951,Lamentable que Milan tenga un cumpleaños agri dulce porque debe ser doloroso para él como hijo saber que su papá traicionó a su mamá y estar en medio de toda esa lucha de  Piké y Shakira https://t.co/GynYdNiv3n,-1,7.5065002,0.69133323
5128,656891,Los conciertos de shakira por diossss yo bailaba sus canciones vestida de arabe 🥺🥰,-1,12.231435,5.981018
5129,638186,"pique = marido da shakira
ex da gisele = ex da gisele https://t.co/aTtH3kbN4F",1,5.5819535,2.1489224
5130,720236,#CaraotaShow | Piqué se dejó de rodeos y publicó la primera foto oficial con su novia Clara Chía .-  🔰 https://t.co/uoXWM74soQ,-1,7.4681134,21.624804
5131,502447,"Shakira le baja el precio al twingo,no subestimen a estos autos nobles,Axel con un Clio,ganó por paliza una elección a Vidal y todo su aparato en la Pcia de BS AS !.✊. https://t.co/F23pa0nN14",20,7.016739,5.795159
5132,507141,"RT @CasioTeam: Si llegamos a 250.000 seguidores, le enviamos un CASIO a Shakira. Háganlo posible..",38,14.941623,24.28797
5133,757997,Shakira y Karol G lanzarán tema conjunto https://t.co/JqF3Sc7uJS https://t.co/OoUkvKdXRl,31,9.614937,-0.5158204
5134,729249,esas que se creen lobas como shakira????,32,16.023708,2.8526797
5135,511514,"tuvimos 2 noches tontas, pero y el tonteo y pique q llevábamos ahora",0,3.3016448,3.791779
5136,700115,"My mother Shakira did that! Wow her longevity is something that needs to be studied🥺❤️
This song is already a certified classic. There are no other words. Bye I’m crying! https://t.co/6Se55Gzws0",16,12.203532,4.9275556
5137,665849,"O videoclipe oficial de “SHAKIRA || BZRP Music Sessions #53” ultrapassou 180 MILHÕES de visualizações, contando com 8,6 MILHÕES de likes no YouTube. https://t.co/0fBDvNwtnT",13,14.679895,1.8244786
5138,573769,SEEEE SHAKIRA HACELO CONXA,4,11.912406,4.455502
5139,650688,'La Bichota' envió mensaje de apoyo a Shakira plasmado en su outfit... Mucha linda https://t.co/Uh2dzwSeEu https://t.co/7mIbXDrpzy,7,10.514838,4.5858064
5140,747160,"Aquí esperando si Shakira le responde 🤣
PD. Faltó decirle que se tome una foto con la camiseta del Madrid! https://t.co/RnyjLyEDtA",-1,8.97538,3.4389014
5141,564614,Pique has never eaten jam in his life. https://t.co/spTGiJmdDM,-1,6.290377,0.5708457
5142,591144,"Shak va a sonar en cada discoteca mundial por mucho tiempo y esa, Clara - mente, no la va a soportar.

Quiere más?

Que le Pique - n caña.",-1,5.4732585,2.8261633
5143,717742,"Este tío es un puto padre. Seré madridista, pero cada día me cae mejor. Me declaro soldado de Gerard Piqué. https://t.co/8ZHogPKsRx",0,4.0408998,3.3915281
5144,610996,"3日間限定コラボ企画- ̗̀🎁 ̖́-
セナ君×まどてゃちゃん

gelato piqueルームウェアセット
am͜a͉zon giftが21人に当たる！

明日までだよ(˶'ᵕ'˶)

@sss_sena411 @mdk_sub https://t.co/a6W1Q47BzM",27,-2.8162043,1.7562702
5145,575098,simplemente brava Shakira te aplaudo con todo mi ser,-1,11.981001,4.335291
5146,689049,Hoje é nesse pique https://t.co/MBvRy3Y5Vi,3,5.3053265,7.7338815
5147,736308,"-me pregunto si shakira seguira creyendo en el amor ,porque con las veces que le wuapearon no creo ya",-1,11.931564,3.2457452
5148,732365,Shakira to be honored by the Grammy Museum with new exhibit - https://t.co/tgH6KmSRgz https://t.co/2aIU0Fa4ne,36,7.642628,10.106516
5149,749125,"Piqué trompe la mère de ses gosses après 10 ans de relation = Ce n'est pas grv il n'était pas marier avec.

Une meuf vous trompe alors que vous sortez juste avec ou vs flirtez = AHHH WAI MAIS ELLE C'EST UNE PUTE.

Alala les mecs hein, vs êtes matrixé ma parole🙄🤦🏽‍♀️. https://t.co/vOfK9Eexyp",0,4.150311,2.5394454
5150,728655,"127 criou em mim um apreço por bogota tendo o msm efeito instantâneo q só shakira conseguiu qdo cantou ""en barranquilla se baila así"" https://t.co/8WWynFN5op",-1,10.066665,4.8932467
5151,607822,I love u Pique but that shakira song a mf banger😭😭,1,7.3320136,2.888814
5152,515786,#MissUniverse2022 Cambio un Ferrari por un twingo en fin sigamos hablando de @shakira,20,6.925932,5.8429923
5153,721532,Gerard Piqué publicó su primera foto con Clara Chía https://t.co/XxGxg1k8ez #Noticias https://t.co/ELngJxFNHE,0,4.0795217,0.98297286
5154,673614,La siguiente novia q tenga Piqué va a ser adoptada,0,4.4938574,2.2573137
5155,534451,Shakira tenía razón al aconsejar que ejercitará más el cerebro. #Shakira,-1,12.662466,-0.6328126
5156,578189,"Madre mia lo de shakira, esto si que es beef directo, ni indirectas ni ostias jaja",-1,12.386032,4.4777813
5157,694548,"Suena la canción de Shakira y...
Mi boca:           VS               mí cerebro: https://t.co/XiQyNpY4Lz",23,11.733961,5.543407
5158,692182,Otro revés para Gerard Piqué: podrían demandarlo por abandonar la Copa Davis https://t.co/KWhNLBepQN,-1,1.0661174,3.477853
5159,715951,"pique postou foto com a clara, fui e curti todas as fotos dele com a shakira que ainda estao no feed.❤",0,5.0876837,1.4250036
5160,720606,Tô no pique socialização que tô me surpreendendo,3,5.122157,7.773499
5161,647420,no me hablen de shakira si ya saben como me pongo gg,-1,12.212582,4.319781
5162,701990,"Hj eu tô no pique ent resolvi escutar outro álbum 🤠

MF DOOM - BORN LIKE THIS 8.5/10 
3 melhores músicas: GAZZILION EAR, ANGELZ e THAT'S THAT https://t.co/A5rD1JBTA8",-1,14.566269,4.625402
5163,514118,"Leer esto siendo acuario es todo bien, hasta que vemos que pique también es acuario https://t.co/cllnGb8sHe",-1,2.005227,2.4094458
5164,703379,"Es que es eso, llega a hacerlo Ibai o el Kun y no le dice esas cosas, que Adri Contreras es gilipollas perdido? Si, que Piqué se pasó 4 pueblos y que lo quiere largar de la kings league? También https://t.co/1QqP2duG13",0,2.76044,3.5572548
5165,546358,"Compositor que ajudou Shakira fala de cortes em música com indiretas a Piqué

https://t.co/ppmYVcVLb7",-1,8.958127,3.1509728
5166,651317,Revelan infidelidad de Piqué a Clara Chía con una abogada – Celebrity Land https://t.co/5lwDmcoFby,0,4.55168,1.7642199
5167,706675,sal pique,-1,2.266237,6.3135986
5168,698781,"The amount of people I have blocked without them knowing I actually exist is alarming… 

Me wey vex block Shakira that dey wey she catch Pique, why she go dey do like that 😏",37,5.9736137,3.7240038
5169,579302,"Shakira se va nadando en plata mientras ustedes comentan que la letra les aburre, que esta loca, que no supera a su ex. No entienden nada. Shakira hace muchos años está en otro nivel, puede cantar lo que sea y siempre será una Leyenda.",2,11.9684515,3.3945372
5170,636769,qro namorar um mlk pique o cheffin,-1,4.3581023,5.9081264
5171,745036,La canción de shakira lives in my mind rent free,23,13.70193,6.242593
5172,549241,"Com 15 anos eu já dançava as músicas da Shakira, e sempre adorei essa mulher, agora eu estou aplaudindo ela de pé. Coloca tudo pra fora msm, você não está errada, errado é que trai, quebra a confiança e destrói uma família.  #FaleiToLeve",2,11.286961,2.539729
5173,666699,Quelle abjection! Se réjouir de la difficulté du peuple pour faire passer cette regforme. Avec cette mentalité qu’ils ne s’étonnent pas si leur tête finit au bout d’une pique. https://t.co/thc8KB2lLJ,12,8.307233,4.4260874
5174,591248,Loca por skip el tema de Shakira 😂,-1,12.308447,5.8440466
5175,500930,"RT @Casio0ficia: ⌚️¡SORTEAMOS El reloj Casio que Shakira no conoce: cuesta 10 veces más que un Rolex! 🔥 

¿Cómo participar?

1. Seguir a @C…",21,27.623833,-5.3951387
5176,635599,Tava lembrando aqui de hj pela manhã quando meu cérebro ainda tava acordando e as 6 e poucos a heloisa tava no pique me dando sermão kkkk Ouvi os audios dias vezes e nem soube direito oq responder KKKk,3,4.791016,7.757445
5177,516751,"Tive um pique maravilhoso de autoestima e só não digo que passou pois diminuiu um pouco, mas segue aqui.",3,4.737099,7.6836133
5178,676494,UNA HIZO LA SESSION DE SHAKIRA EN COREANO AJDKWDKSKFK QUIEN Y POR QUE JISOO https://t.co/sbnL6yvn3C,-1,11.158462,5.483828
5179,573526,"Foa, con la bzrp de Shakira no quiero ser ex de nadie🤣",2,12.113987,2.2476127
5180,725244,"Algo que me parece fenomenal de la carrera de @shakira es que yo la escuché por primera vez a los 8 años, y mi hijo de 8 años también la escucha.",-1,13.189951,5.5929403
5181,504597,Alguém faz tangana e shakira criarem algo juntos? 🥺👉👈,-1,10.747855,4.3297944
5182,760397,Gasto a onda nos storys do poze drx kkkk dgmado é pique eu e os fiot do não mantém chegando em qlquer lugar kkkkk nós faz o bglh acontecer daql naipao,3,4.9338565,8.006967
5183,637671,Shakira ya era famosa cuando pique era canterano https://t.co/WHXORvi7RT,1,5.698139,2.1697428
5184,664096,"Muito feliz de ver esse sucesso estrondoso da @shakira 
Independente de traição as músicas só são sucessos pq ela é uma das maiores do pop #Fantastico https://t.co/ts7SsYJAG3",15,12.840066,4.754505
5185,518394,"Ustedes echándose coñazo por la canción de Shakira y la relación que tuvo con Piqué cuando ellos hicieron lo mismo con otra gente y nadie hizo ruido de nada, doble moral en alta y la gente infinitamente estúpida",2,6.8594403,2.4320295
5186,760597,Just found Piqué 😭😭😭 https://t.co/2XyTmAtgxg,0,3.1913588,4.549966
5187,731618,"TQM Shakira, que bueno que saliste de ahí. 💕
https://t.co/aYScSyjpuZ",4,11.453137,4.5953355
5188,610406,DIOS la session de Shakira es TAN buena me emociono,17,12.089571,6.362642
5189,570107,"Empleados de Gerard Piqué APOYAN a Shakira y TRAICIONAN a Clara Chía Martí con 'BZRP Music Sessions 53'.

@shakira @3gerardpique @3gerardpiqueHQ

#ShakiraPique #Claramente #Bizashak #ShakirayPique #ShakiraBZRP

Leer AQUÍ 👇  RT 👍
https://t.co/6bEfWcI6Sn",-1,9.7126465,16.705082
5190,532408,"Lo noté desde el vídeo con @ladivaza , eso y que gracias a Juanda ya me gusta la canción de @shakira 😍😍😍🥰🥰🥰 https://t.co/WKMbxVoxNq",-1,12.359598,5.2038245
5191,559191,"❤️En una emotiva carta la conductora venezolana, #ErikadelaVega le  agradeció a #Shakira por ser inspiración para millones de mujeres en el mundo.

📌 Toda la información en la bio 📲 🪰 https://t.co/lXGhP6JbOj 

#ShakiraxBizarrap #ShakirayPique #ShakiraBZRP https://t.co/S7ye3VV0Y8",-1,9.970635,3.5653644
5192,516319,Ni Piqué quedó tan loco como nosotros con ese Reinado,0,3.310816,3.670146
5193,666849,"Espereeeen, ¿entonces es Karol G x Shakira x Natti Natasha? Ahora entiendoooooo",31,9.64256,-0.47258008
5194,692508,Diablos verdes dándole a Shakira en el salpicón son todo lo que está bien 🤣,-1,11.961328,5.4249907
5195,516979,Viva Shakira es tu vida vas bien ten fe pronto encontrarás el amor,-1,12.311914,3.469832
5196,549210,Ya me gustó la de Shakira.,11,12.846825,5.285555
5197,537863,Shakira mto queen https://t.co/HbE5Fpb3N5,4,11.597306,4.7564025
5198,520187,SHAKIRA EU TE AMOOOOOOOOOO https://t.co/Oy4gNCTmAk,-1,12.46882,-1.2721856
5199,507124,"RT @Casio0ficia: ⌚️¡SORTEAMOS El reloj Casio que Shakira no conoce: cuesta 10 veces más que un Rolex! 🔥 

¿Cómo participar?

1. Seguir a @C…",21,27.607918,-5.3813424
5200,718299,Piqué sube a Instagram su primera foto con Clara Chía... sera en venganza de la canción de Shakira  y Biza 🤔🤭,1,7.1456075,2.546334
5201,692226,Esse passinho em carrossel bem q podia virar moda pique no charme kkk https://t.co/yWevmQyVYp,22,5.2354875,7.95624
5202,530916,"Por que si es un asco estas tan al pendiente de el? Digo es un asco no tendrias por que estar al tanto de lo que hace de su vida... En fin llorando no facturando, te sal-PICO más que a Pique 🤡 https://t.co/6sT9XMrjGO",0,3.6460216,3.4620082
5203,738518,"Ley de vida matrimonial 😂

Vivan lo suficientemente lejos de los suegros que tengan que llamar para avisar que van a visitar.

Sino miren lo que le pasó a Shakira 😂

Postdata: suegritos los amo mucho ❤️",34,9.968733,1.8737262
5204,552370,Renault le contesta a Shakira https://t.co/7R4FouJVe8,20,7.1106396,5.6562166
5205,528520,"Ahora NECESITO que Shakira y Miley saquen una canción juntas. Dios míoooo, por favor te lo pido, sería lo mejor que la podría pasar a la humanidad🙏🏼🙏🏼🙏🏼.",5,14.56563,4.0354943
5206,546479,o insta do pique https://t.co/xoGbhHMUZm,0,3.2818222,2.2708762
5207,509681,"¡Que no te sal-PIQUE el incremento! 😆

En Volterra plaza suite CLARA-mente todavía estas a tiempo de comprar con precios del año 2022 😎

💻Visita nuestra página web
https://t.co/pIbMQyrzRN o https://t.co/SJx35THJi6
📞 Llámanos al PBX: 350-318-9838
#Shakira #BZRP #clara https://t.co/g2AXBTigT3",-1,7.962738,4.6312156
5208,548451,Antología de Shakira tiene nombre y apellido jaja,-1,12.354157,4.464501
5209,503011,"RT @CasioTeam: Shakira, quizás no seamos un Rolex pero claramente nuestros clientes si nos son fieles.",-1,26.478174,8.505434
5210,695327,"Hoy: 
-La práctica chill.
-Adoro estar sola.
-Bocadillo d pollo rico.
-Un niño se ha subido al bus con un ramo de flores, q bonito.
-El autobusero súper bna gente.
-Ha sonado en el bus "" Te aviso, te anuncio"" de shakira.
-Hacia frío pero con mi chaquetón  se está genial.
🚗📚🚌💐",9,5.1631594,7.2872534
5211,601313,Los Morancos parodian el éxito de Shakira con Bizarrap sobre Piqué y Clara Chía - ELMUNDOTV https://t.co/8bHBKGWEQr,-1,9.449997,5.4052935
