text_id,doc,topic,x,y
1083180,"admiro mucho al Barsa y todo lo demas y me conformo con ese 1-0 al real Madrid, pero, no puedo dejar de pensar en que Ansu Fati viene en un rendimiento muy malo desde que empezó el año . Deben darlo de prestamo o no se, ayudarlo a que cambie y mejore porque lo siento ESTANCADO.",1,20.785427,2.3867257
1085264,Los árbitros de la Negreira Cup pegan los mismos picotazos que los de la Negreira League. ¿Cómo puede ser?,0,15.60899,6.244066
1082667,"https://t.co/U13ZdQMwLy

Los dos nuevos escándalos del caso Negreira que estrechan el cerco sobre el Barça y el fútbol español",0,16.871223,6.8517966
1083697,"Un barsa con múltiples bajas clave, en tu estadio y no eres capaz de tirar a puerta en 90 minutos? Que vergüenza de partido. Hemos tirado la copa y la liga visto lo visto esta imposible.",1,21.386831,2.1654248
1083428,"ULTIMA HORA!!! 
Hoy por redes sociales toca:
-Fotos del golazo del barsa
-La increíble agresión de Vini JR
-Las mil expulsiones de Carvajal
-El barsa clasificadl para la final del mundial 2032 
-Busquets premio GOLDEN BOY
-GAVI balón de oro
🔥🔥🔥🔥🔥🔥🔥",0,17.55832,6.969006
1081610,"Últimamente Tuiter es comentarios de antimadridistas llorando y viviendo de partidos de hace +10 años, ganadas por Negreira, digo Messi https://t.co/OHQ26g2v3G",0,17.332182,6.0585556
1082474,Negreira https://t.co/xsb7klSXfG,-1,8.505982,5.800592
1088607,"Nos va a ganar el barsa, pq tiene más experiencia jugando los jueves. Nos tocará remontar en el camp nou",1,21.059319,1.0581758
1086861,"Gavi haciendo de carnicero, pero amarilla a Vinicius por falta de De Jong. La Copa Negreira la llaman",0,16.339323,4.5133257
1086982,⚽️ Gol para el Negreira Team 0-1 en su primer disparo a puerta.,0,15.495447,4.9804964
1082684,Negreira https://t.co/r6VpCeRyR5,-1,8.506022,5.8005695
1080906,El hijo de Negreira en un programa con Pelopincho….. Dios los cría y ellos se juntan!! 🤔 https://t.co/650LNJ8xII,0,13.992015,5.231399
1081325,"𝐍𝐞𝐠𝐫𝐞𝐢𝐫𝐚 𝐬𝐚𝐜ó 𝐡𝐚𝐬𝐭𝐚 𝟐𝟎.𝟎𝟎𝟎 𝐞𝐮𝐫𝐨𝐬 𝐚𝐥 𝐦𝐞𝐬 𝐞𝐧 𝐞𝐟𝐞𝐜𝐭𝐢𝐯𝐨 𝐦𝐢𝐞𝐧𝐭𝐫𝐚𝐬 𝐜𝐨𝐛𝐫𝐚𝐛𝐚 𝐝𝐞𝐥 𝐁𝐚𝐫ç𝐚

Ósea que Negreira le pagaba en efectivo para no dejar huella de la compra de árbitros! 🤫

#barcagate 💰 https://t.co/3dyf45Ty6N",0,15.285425,7.0504894
1084441,El Cholo tiene que estar gozando con el barsa #RealMadridBarça,1,19.707922,2.6840637
1088214,Oigo que Negreira sacaba 20.000 euros a menudo ¿Y Hacienda no se enteró?,0,14.528376,7.724986
1085170,El espíritu de Negreira.,0,14.172138,5.3388844
1086358,"2 faltas de amarilla en una jugada y no puta ninguna, arbitraje perfecto de Negreira de momento",0,15.722898,5.8406577
1085629,Yo elegiría a Negreira https://t.co/6x9hUOU4OL,0,13.248243,5.2916617
1082832,"Madrid, nefasto en ataque,  cero tiros entre los tres palos, fuera dos Modric, Carvajal, Rodrigo, Camavinga.
Barsa perfecto defensivamente y de dos  tiros a gol metió en PP, Militao uno de ellos, fútbol.",1,21.643465,3.7063777
1089209,"💣 Medina Cantalejo desvela más detalles sobre el 'Caso Negreira'

❌ ""Hay un árbitro que no ha querido colaborar con la investigación""

https://t.co/YCQAsTF5bJ",0,15.707386,8.49556
1085470,"#Negreira aún está haciendo efecto. Gavi y Araujo sin tarjeta tras varias agresiones y faltas sin ni siquiera estar el balón en juego. A Vinicius le agarran con los dos brazos y la tarjeta se la lleva él. Todo en orden José Luis.
#CopaDelRey @FCBarcelona —&gt; ladrones",0,16.184973,5.1527133
1082314,"Hay gente q piensa q el barsa es mas grande q el real, pobrecitos.",1,19.520018,0.30137962
1086657,"Muy buen arbitraje, negreira",0,16.380623,8.762907
1081964,"Mañana se reúnen los árbitros por el caso Negreira @FCBarcelona 

Al frente estará el actual presidente del CTA Medina Cantalejo, que hace unos dias explicaba que Negreira no tenía ni voz no voto, que no sabían lo que hacían 

Imagino que este documento le aclare algo la memoria https://t.co/vCEKZkXLxe",0,15.75164,8.408253
1087869,Como pierda barsa el clásico me enfado con la vida,1,19.912937,0.8509105
1086042,"Dios mío el barsa sin Pedri no juega a nada, ojalá se recupere pronto",1,20.460974,1.9796162
1085388,En caso de duda se pita a favor del FC Negreira,0,15.043289,4.66204
1086028,AAA ESTA GANANDO EL BARSA KAOFJWKD lpm,1,20.710968,0.6524706
1085370,Efecto negreira del Spotify pay to win #CopaDelRey,0,15.61245,5.367041
1086642,Que puta suerte tiene el Barsa colega como ganen siendo putos paralíticos voy a rayarme muchísimo,1,20.53751,0.8092424
1082025,Aquí tenéis el resumen del Madrid Barsa. https://t.co/10B8ufPwkf,1,20.182465,3.9227912
1081733,"Recordad que los asalariados de los medios dijeron que los Negreira ""pintaban menos que el conserje del Valladolid"".

Ya lleva apariciones en @MovistarPlus y como analista de la @rfef. https://t.co/LTYnte0lBl",0,15.233313,6.4911857
1088550,"2/2
Dicho todo esto .. creo que gana el #RealMadrid  viene en buen momento y va querer revancha de la Supercopa que cayó 3-1 contra el barsa. https://t.co/JhLGTEBqYO https://t.co/LGimhbC5XL",1,20.526249,2.277869
1084037,Que pase el negreira con el munuera al por el cheque que se lo han ganao,0,14.755765,5.694407
1088002,"Veo, casi a la vez, dos titulares: ""Garamendi pide respeto para Ferrovial y no demonizar a las empresas"". ""Mensaje arbitral ante el caso Negreira: no somos corruptos"". La basura de alto nivel se limpia con un discurso más elaborado y la de bajo nivel con un discurso primario.",0,16.08821,8.564375
1082313,"Ánimo Albert, mañana un rato de Negreira y arreglao. https://t.co/k2kz9MBzK6",0,14.466615,5.4275365
1081149,Una pequeña info que no se comentó en este par de días: https://t.co/YzS7hWb4MY,0,13.1578245,5.502062
1083427,"Y con este que hacemos?? Pero habla de tu equipo, que no es capaz ni de tirar a puerta en 97 minutos con un barsa repleto de bajas!! https://t.co/VrDtlKFzSB",1,21.398024,2.0864873
1088057,"Manifestação fora do Bernabéu sobre o ""caso Negreira"" tem notas de dinheiro com o rosto de Laporta. Ironicamente, Real Madrid é o único clube de La Liga a não apoiar publicamente as investigações. Diretorias são parceiras na chamada ""superliga"".

https://t.co/pS5daekmeK",0,17.8734,6.440738
1088906,"Después de la comparecencia de hoy del presidente del CTA y de apartar al que puso una querella a Negreira
Pienso que la operación salvar al soldado Varça ha empezado, tanto la RFEF, como el CTA, harán lo posible para que no les salpique el villarato y ahora el escándalo arbitrla",0,16.245121,8.182296
1087846,"Les supporters du Real se sont amassés avant le coup d'envoi pour dénoncer la ""corruption dans la fédération"" et l'affaire Negreira, avec une banderole et de faux billets de 500 € jetés dans les airs. https://t.co/r7vASkPbj5",0,17.949646,6.4626293
1087680,Madre mia el barsa como no espabilemos...,1,19.733774,0.5639049
1089686,"Estrada Fernández, degradado tras su querella contra Enríquez Negreira

https://t.co/HymYUski8K",0,16.796247,8.420684
1087683,Estoy viendo el juego en un canal inglés de fútbol libre y el Weon culiao que comenta esta hablando de los 7 millones q se les pagó a la gente de Negreira!!! https://t.co/GWJjShvbXB,0,14.6797,7.367039
1089740,"ESCANDALO EN EL @CTARFEF 

El Comité Técnico de Árbitros castiga a Estrada Fernández por haber denunciado las irregularidades del CTA con Negreira.",0,16.221178,8.247551
1086322,"Pero que hdp el Gavi, el auténtico ADN barsa",1,19.664124,1.5167499
1085012,"El peor Barsa, o tiros a gol",1,21.142752,1.9052298
1082890,Benzemalo presumiendo de sus logros llorando por el The Best 😅 no eras tan bueno bro ganale a un barsa q esta fuera de Europa,1,20.967083,3.3476903
1088767,¿Por qué motivo Enriquez Negreira le daba charlas personalizadas al Barça de Cruyff en los años noventa? Hemeroteca Mundo Deportivo año 1991: https://t.co/jegSxFFZhV,0,15.778508,7.0665417
1081323,A lo Negreira @springsteen_81 https://t.co/nhX3krqC0b,0,13.5113735,5.4147577
1088834,"En 279 minutos jugamos en casa ante el Negreira FC en semifinales de la Copa del Rey y vosotros tan tranquilos pensando en ver Supervivientes...

No sus entiendo un ápice majetes!!!",1,21.217854,4.1075816
1082793,Lo de q el barsa se encierre y el madrid no tenga narices d meter un gol no termino d entenderlo,1,20.864023,3.4152012
1086277,"Los del barsa de quejaban de Casemiro, pero Gavi lo está superando, Casemiro entraba al baño , Gavi entra al hombre con el codo y empujándo",0,16.256184,4.2279406
1083230,"Partido de 0-0 que se acaba definiendo por un gol en una jugada aislada sin haber generado nada el Barcelona, es lo que hay.
Hasta mañana y más alto que nunca PUTA BARSA HDP",1,21.591995,3.7032208
1083035,"El nivel del barsa da asco, ha jugado a lo que reniega, gavi es un guarro y cien cosas más, pero un equipo que toca como si fuera balonmano y en 95 minutos tiene 0 tiros a puerta, no merece ganar. Con la de ansu hubiesen sido 0 a 2. Y tenían bajas, sin escusas. Resultado justo!!",1,21.135185,1.7311629
1087910,Pase lo que pase el Barsa tiene el partido de vuelta para hacer la hazaña #jijantes @JijantesFC,1,20.78346,0.83873856
1080993,"'Caso Negreira', RFEF y CTA comparecen el jueves para aclarar sus posturas https://t.co/lzhrLSuV1K #fcbarcelona #barcelona #Barça",0,16.8921,7.409099
1089662,"🏠 🇪🇸 Ya estamos dentro de la RFEF 

⏰🔉 Desde las 14:00 H rueda de prensa con temática arbitral de MEDINA CANTALEJO y ANDREU CAMPS

🤔 ¿Qué responderá sobre el Caso Negreira?

📸 @CarlosVicenteGB 
📻 https://t.co/ilgsizI4uT https://t.co/RdelvxYNEG",0,15.983657,8.566784
1089272,"Le debemos al Almería media temporada.

Le ganan al Barsa, y contra el Almería se lesiona Lewamdowski y Christensen. Y eso significa wue juega Eric García y Ferrán.

Gracias @U_D_Almeria https://t.co/wJ3UiyDoBW",1,20.77005,4.2144814
1081533,a los ejecutivos del banco estado no les da verguenza lo callampa que funciona la wea?? medio chile sin poder pagar y fijo les cobran igual con lo barsa que son,1,18.187927,3.6424801
1085074,"En mi vida he visto al Barsa encerrado del tal manera.

Van ganando y van a ganar.",1,20.570536,0.9444202
1089189,#Golazo CUÉNTAME COSAS NEGREIRA! CUÉNTAME https://t.co/EGTez9h3eh,0,12.568389,5.173228
1086171,Negreira https://t.co/wH7sPei7EV,-1,8.506047,5.8006105
1083058,"Enhorabuena al Mallorca, perdón al Barça por la victoria, el Madrid sólo supo marcar en propia puerta, inoperantes 90 min. La noticia es que el Barça ya tiene su ADN, ADN Mallorca (tanta milonga, si Cruyff levantase la cabeza), ah y que Negreira ya no cobra pero hay otro que si. https://t.co/03QAX9Wxf3",1,21.562004,3.8977113
1089510,"⚖️ Estrada Fernández vient de dépose sa plainte contre Enríquez Negreira à Barcelone et est le premier arbitre de Liga à prendre part dans le dossier 

🗞️ @partidazocope https://t.co/zR4q8oiPYs",0,16.64295,8.006347
1081035,El Mandril solo 1? Negreira seguro ... https://t.co/Sr1pahjcQs,0,13.868599,5.4126854
1083045,"UNA PREGUNTA
Es para un deber...todavía sigue pagando Negreira a los árbitros?
Munuera sacó de concentración con su amañado arbitraje al Madrid fruto de eso vino el gol en contra y no expulsó al violento Gavi , q jugó gratis el 2do tiempo",0,15.853893,6.756142
1088490,"Así que Medina Cantalejo dice que el Negreira este no tenía sueldo, solo dietas, y que su función era llamar a los árbitros una vez al año para ponerles el dedito arriba o abajo. Cuanto de nuestros impuestos se van en 20 años de dietas por un día de llamadas al año? @rfef",0,14.7785,7.3210397
1083598,"En el fútbol hay que tirar a puerta señores!! Me cabreais y mucho!! Que manera de regalar títulos al Barsa , muy muy penosos hoy @realmadrid",1,21.27011,2.3300245
1087162,Q asco me dan los Negreira Boys,0,14.407774,4.583889
1084376,un barsa encerrado nos va a ganar😅,1,20.894451,0.9563684
1087616,BARSA.VS REAL MADRID QUIEN GANARA ? NO LO SE A MI NO ME MIREN. https://t.co/5mR2EZXoZw,1,20.797596,4.4561877
1089007,"💥 Medina Cantalejo, sobre el 'caso Negreira'

💣 ""Esto que ha pasado es una vergüenza y hay que limpiarla""

💣 ""Nosotros estamos para arbitrar. Yo soy nieto, hijo y padre de árbitros y yo no soy un corrupto"" https://t.co/fbo8wrIGor",0,16.070469,8.614338
1082304,#ChiringuitoClasico hizo bien! Jugó al puro estilo anti Barsa! Ganó? Y? Me importa una mierda! Ganó? Punto! Y final,1,19.902067,2.926791
1086585,Entiendo q enriquez negreira esta en el var no?,0,15.119516,5.6032186
1081297,"Negreira sacaba 20.000 € al mes para pagarle los abonos del Bernabéu a los árbitros, que no os enteráis. Seguro que mañana os lo cuenta Cabeleira en su columna.",0,14.812527,7.343599
1085416,#: COPA DEL SEMI FINAL : https://t.co/COwvXku2aG  0 AND BARSA 1 GOOOOO .MILITAO (OG) MEDIO  TIEMPO: 🇪🇦⚽️👑🏆💞🕊🏆👑⚽️🇪🇦💞,1,20.590683,4.9659185
1089831,hoy es típico día que gana el barsa con gol de ferran,1,20.93919,1.9752072
1089465,Pues parece ser que hay un árbitro que no ha querido colaborar con la investigación del  CTA en el caso negreira. Que tendrá que esconder? https://t.co/Tn6qaS642O,0,15.7644415,8.850864
1088521,Negreira son los padres. https://t.co/aR5flWs637,0,13.936069,5.094091
1087965,"Mateu Alemany, en @MovistarFutbol: “Somos los primeros en querer que se aclare el caso Negreira hasta las últimas consecuencias”.",0,16.290445,7.574861
1081338,El de la izquierda fue el que salió en el Chiringuito diciendo que no tenia nada que ver con Negreira y que Negreira no pintaba nada con los árbitros jajaja habría que acabar con todos ellos https://t.co/NYtkpR7MbA,0,15.590074,6.2424307
1089311,Negreira era peluquero. Ningún árbitro ha cometido un acto de corrupción desde la invención del fútbol. Les preocupa mucho más limpiar su nombre que investigar el escándalo https://t.co/phc9w0jTk1,0,15.995462,6.893501
1083547,"Que esto, está asignado para que los Negreira Palancas se lleven Liga y Copa. Si dudáis de lo que digo, preguntad en la ventanilla que pone Roures. Es inaguantable la corrupción de esta mafia. La institución deportiva más criminal de la historia.",0,16.77407,6.3293424
1087789,"Hay que ganar por lo civil o por lo criminal, como llevan ganando 20 años los del Barça. HAY QUE MASACRAR A LOS NEGREIRA BOYS, @realmadrid!!!",0,16.939651,6.3074346
1082504,"Me he enterado gracias a una conversación entre @cdelrui y @adolfo_atm (¡gracias!) y el artículo de Relaño (aquél Relaño, cuando aún era periodista) y me parece la leche.

#Guruceta y Enríquez #Negreira #NegreiraGate juntos (con Crespo Aurré), de gira europea. https://t.co/2IuPIqXZDR",0,14.081829,5.2782083
1087352,Negreira siempre estara en los corazones,0,14.359005,5.659992
1088428,"Por cierto, si hoy el Madrid pierde o empata con el FC Barcelona no será por Enríquez Negreira, eso lo tenemos claro.
Lo que nunca sabremos es qué hubiera hecho el FC Barcelona sin Enriquez Negreira (al que pagó para salir beneficiado por los árbitros) durante los años 2001-2018",0,16.285168,6.3003087
1082645,Por mi Ancelotti Florentino y media plantilla y directiva a la puta calle. Hasta los cojones de perder todos los clásicos con los mismos retirados y no buscar ninguna solución. 0 fichajes y 0 planteamiento. Además ni siquiera nos pronunciamos ante el caso Negreira? QUE OS JODAN,0,16.467262,6.44692
1088966,Esto mejora. Ahora dicen que Negreira estaba en el CTA sin sueldo y con la única función de llamar a los árbitros para comunicar ascensos y descensos. Era como un jubilado aburrido al que dejaban pasarse por la oficina y le encargaban recados. Un vicepresidente honorífico. https://t.co/McpyiXknzu,0,15.560329,7.30817
1086680,Negreira titular hoy,0,14.744302,5.5079365
1085817,"Lo de Negreira sigue igual por lo que veo hoy, Gavi tiene que dar x5 para recibir tarjeta, el añadido ha sido una risa, añade 2 y se han jugado 15 segundos. El arbitraje muy a favor del Barça tio.",0,16.253206,6.8895783
1085442,El Barsa esta jugando sin tres de sus mejores jugadores....,1,20.807487,1.5473393
1084793,No se si es un Madrid vs Barsa o contra el atletico de Madrid. FC Autobuses,1,20.643703,4.3950973
1087265,El hijo de Negreira llevó a los árbitros al campo hoy también….,0,15.574965,6.1859717
1085787,A negreira https://t.co/zabYiuXM3e,0,9.968868,5.684212
1084934,"Ante un barsa encerrado y que renuncia por completo al balón, llevamos la friolera de cero disparos a puerta. No entiendo nada.",1,21.183508,2.0934472
1085330,Quieren que pase el barsa si o si a la final,1,20.735273,1.1538632
1089398,"OJO A LO QUE REVELA ANDREU CAMPS (secretario general de la RFEF): 

""La RFEF ha podido constatar que existiría alguna persona que conociendo los hechos (Caso Negreira) de primera mano, no los denunció cuando tenía responsabilidades gubernamentales""

…",0,15.3071375,8.849499
1087390,AMARILLA A VINICIUS CUANDO SE AGARRAN LOS DOS. MUNUERA MONTERO A SUELDO DE LAPORTA. EL ESPÍRITU DE NEGREIRA SIGUE VIVO,0,16.25452,4.3527875
1084928,"Todos los del barsa metidos atrás menudo autobús ,ni el patético",1,19.231012,0.3262275
1086566,los guapos vamos con el barsa,1,19.50071,0.28625005
1088501,"Peligro en el VAR: estará González González, el árbitro que iba con el hijo de Negreira al Camp Nou:
PARA QUE IVAS DE PASAJERO O PARA RECOGER LAS ULTIMAS CONSIGNAS QUE CORRUCION MAFIA SICILIANA https://t.co/kWosxFxHX1",0,15.142815,6.1686983
1084350,"Ni un tiro a puerta en tu casa vs el peor barsa de los últimos años jugando la ida de una eliminatoria. 
Hablad de los árbitros lo que queráis pero el partido del Madrid ha sido LAMENTABLE",1,21.474724,3.6825771
1081510,Ayuda está intentado hacerme del barsa,1,19.737968,0.8563449
1086525,Vaya control con la mano. Sigan dice Negreira,0,14.27969,5.3885264
1089002,"🏟️ ¿El ambiente de El Clásico estará condicionado por el Caso Negreira?

❌@ManuG_72 ""No pasará NADA y eso es grave""

‼️@DivinoCalvoM9 ""Deberíamos hacer algo""

🗯️@RamRamosATM ""Me encantaría que hubiese reacción""

📻Podcast https://t.co/pUt88SXbZj

📹Vídeo https://t.co/Ab5dRzHWRo https://t.co/9hcVtorlIQ",0,15.655151,8.35033
1084937,Única copa que el barsa no está quedando afuera y lo está ayudando el árbitro JAJAJAJA,1,20.17308,2.4238753
1087314,Munuera Negreira,0,14.184031,5.1212025
1089149,Lo del Barça con Negreira es muy feo. O les tomaba el pelo sin sentido o era un testaferro de alguien…,0,16.17528,6.24607
1085648,"La cuota Negreira se sigue pagando, faltaría más. Lo que pasa es que ahora se hace en otras latitudes, y sin dejar rastro.

El seboso ese que tienen de presidente, de esto sabe mucho. https://t.co/mNBVRZrM8e",0,14.714381,7.6741133
1088525,El miserable VILLAR que recibiria mordida de ENRIQUEZ NEGREIRA COMPARANDO AL BARCA CON EL MADRID EN TEMA ARBITRAL CUANDO EL UNICO ENTRAMADO DESCUBIERTO HA DIDO EL BARCA,0,16.515766,7.103949
1083322,Encima en jugando contra 12 no han podido marcar gol… porque ansu hijo no veo la hora de que te vayas del barsa hijo,1,21.163757,1.7133738
1085891,Ver las faltas de Gavi y pensar automáticamente en Negreira,0,15.742771,3.8602688
1081846,"Precisamente, al principio de la 2017-18, Florentino pidió transparencia en designaciones de árbitros, ascensos y descensos 
https://t.co/zywfHD0Cep
En este video de @RafaRNMJ podéis ver la respuesta de los árbitros de Sánchez Arminio y del asalariado del Barsa Enríquez Negreira https://t.co/5oVhqkWtNj",0,16.167274,7.353608
1088384,🚨La UEFA irrumpe en el 'Caso Negreira': la RFEF le trasladará toda su investigación https://t.co/OLU9oi98f7 https://t.co/p9S08jVBjW,0,16.8982,7.3753605
1080846,Unlock your financial freedom! 🔓 @Officialsaucek3 @Farhan73 @Dragonwind15 @Ndenge11 @ConradBert4 @melvind298 @Kyri84717261 @himtiazxo @mikescryptology @barsa__01 @buck_wild_23 @Ciro11255003 https://t.co/EcKFYvoyQg,0,14.205398,7.6633234
1081929,"Te podemos dar perfectamente la razón, pero nos interesa mantener el argumento de liga robada para defendernos del Caso Negreira, porqué posteriormente nos roban dos ligas reales y nadie habla de ello.

El único beneficiado de informaciones mal contadas o verdades a medias es RM. https://t.co/X8EEKtxwAg",0,16.4703,7.1255665
1087749,A puntito de ser víctimas del caso Negreira 😭😭😭 https://t.co/xgJmW99H3y,0,15.341028,8.37841
1085329,Negreira vive la lucha sigue,0,14.317269,5.6279054
1081849,"En la 2017-18 nos clavaron a los árbitros más tóxicos en las 12 primeras jornadas, algunos dos veces (Fdz Borbalán, González Glz y Hernández Hdz). Cumplieron con lo que se esperaba y en noviembre estábamos a 10 de un Barsa que ese año cascó medio millón de euros a Negreira: https://t.co/5oVhqkWtNj",0,16.34727,6.9319773
1081153,Fui a trabajar con mi vecino discutimos sobre el barsa de regreso a casa y me bloqueo 😭😭😭😭😭😭😭,1,19.946978,0.50853217
1081278,"Al igual que ha pasado con los insultos de Fernando, sancionándonos a nosotros y haciendo la vista gorda con el cerdo de Vinicius. Con esto pasaría igual, si en vez del Barsa, somos nosotros, nos hubieran descendido desde el primer día. @rfef @LaLiga @Tebasjavier @CTARFEF #mafia https://t.co/tZMQzqGAG2",1,19.06944,3.708082
1083064,"Y no excusa con que el barsa parecía el Getafe de bordalas, tenemos la costumbre de dar vida a esta gente cuando peor están. Ya les regalamos la súper copa, la liga nos hemos empeñado en dársela y la copa lleva todo el camino",1,20.850239,3.181887
1085430,El Barsa de Javi va hacer doblete de Liga y Copa.,1,20.751328,3.934073
1087978,#barcagate puta barsa https://t.co/RvOhGMrmsy,1,19.479424,2.840106
1089977,"Hoy juega el Campeón del mundo, contra el Negreira Farsa F.C

Curiosamente hoy, los arbitruchos sacan un comunicado.
#IrosALaMierda https://t.co/gO8dtFLub0",0,16.585299,7.287771
1085834,JAJAJAJAJAJAJAJAA Me rio por no llorar. El árbitro este es el nieto de Negreira. Amarilla a Vinicius JAJAJAJAJAJAJAJAJA https://t.co/ol7yKwLOUS,0,16.379396,4.5635705
1081023,#ChiringuitoTheBest como siempre defendiendo lo indefendible the best caso Negreira...,0,15.689935,8.097511
1083444,"Después de Anfield, empate casa con el Atleti y derrota en casa con el Barsa. Patético.",1,21.424318,2.3420258
1084410,La verdad es que si yo fuera del barsa me estaría descojonado por no jugar a nada en 85 minutos y ganar con un gol en propia.,1,21.15755,2.0405436
1089863,"¿Te querellas contra Negreira? No hay var:

https://t.co/dnpNox3EDA https://t.co/3T8OTWFeVB",0,13.17515,5.438362
1087897,Los de Negreira hablando 🙃 https://t.co/znFw08hwiZ,0,13.414942,5.2935085
1086820,a ver tampoco me sorprendex aunq haya salido todo a la luz loq ya está pagado está pagado jajajajaja y al barsa no le va a pasar nada,1,18.311464,3.4713144
1082365,"🚨 #ElLarguero The RFEF is studying a complaint against Albert Soler, Former Director of Barça &amp; Former General Director of Sports of the CSD

They consider that he had access to information about Barça's payments to Negreira &amp; Did Not Report It. #Barçagate https://t.co/QmFUvB3Zyp",0,16.584988,7.362313
1083710,"Si el Barsa es malo, pues, será menos malo que el Madrid",1,20.405094,3.8098984
1082375,Osasuna vs barsa va a ser y punto,1,20.9446,0.979222
1081427,Todos cometemos errores por eso nn hay que meterse cos do barsa pq os pobres xa teñen bastante con ser do barsa e ser uns chorons.,1,19.942774,0.68283325
1084505,Esta Barsa me recuerda mucho al Cádiz. #CopaDelRey,1,19.875397,3.3188272
1089217,Claramente los árbitros viven una realidad paralela...Que esto no va de sí Estrada es o no un traidor y de que vamos todos juntitos...Que la gente quiere saber si Negreira les quiso untar o si el hijo les comía la cabeza cuando les acompañaba a los campos. No se enteran,0,16.470804,7.8684926
1083514,Kike negreira no? https://t.co/oaxAgt59Ne,0,13.710063,5.1280413
1081669,"Pérez Lima: “Enríquez Negreira es un golfo” https://t.co/nSwAdwnmGv

01/03/2023 Act. a las 17:55 CET El excolegiado reclama una sanción para el que fuera vicepresidente del Comité Técnico de Árbitros y para los que colaboraron con él como el FC Barcelona “Puede haber árbitros f… https://t.co/7onDaBLSUN",0,16.14692,7.147872
1087345,"Ya le sacaron la tarjeta a Vini. 
Negreira sigue teniendo influencia en el colectivo arbitral.",0,16.40801,8.755331
1085683,El Bernabéu está viendo el robo que nos está pegando el árbitro y solo pitan como pendejos! Gritenle en su cara que son corruptos e hijos de Negreira,0,16.87025,5.934608
1083536,"Muy decepcionante todo.
Ni un tiro a puerta,el Barsa sin hacer absolutamente nada gana el partido,no juega Ceballos ni un minuto.
Sensación de que ni en 4 partidos seguidos hubiéramos marcado.
Espectacular Araújo,una vez más,secando a Vinicius.",1,21.605867,3.28394
1087317,NEGREIRA,0,14.0949335,5.2216573
1089127,"Las investigaciones y las denuncian del caso negreira están basada en toda la información que publica la prensa, no hay pruebas de nada🥵",0,15.340799,8.3731365
1088352,Que hoy gana el barsa ni cotiza...,1,20.808256,0.7179064
1081127,Ha habido más revuelo y unanimidad por la tarjeta a correa del Atlético que por pagar 20 años por el farsa a negreira en el #barsagate que está lleno de excusas por tapar que compraron al estamento arbitral.,0,16.725817,6.668067
1084054,"El barsa ya ha ganado otro título hoy, ganar 0-1 al madrid en el Bernabéu",1,20.77243,3.591872
1088676,"⭕ «No somos corruptos»: mensaje de unidad arbitral ante el Caso Negreira

➡ Más de 200 colegiados arropan al presidente del Comité, Medina Cantalejo, para defender su honorabilidad y declararse víctimas de los negocios del exvicepresidente con el Barcelona",0,15.981787,8.560803
1087181,Que este Barsa te marque un gol en casa es una vergüenza…,1,21.130093,2.1112444
1082053,"Ancelotti out ,INCAPAZ DE GANAR AL BARSA:jugando en el Bernabéu,sin lewa,ni Pedri ni dembele,ni cristiansen....vete a la mierda",1,21.551113,2.9100807
1087269,"Pero ¿POR QUÉ LA FALTA Y TARJETA ES PARA VINI? Si se están agarrando los 2.
Y ahora que venga alguien a decirme que no continúa habiendo algún Negreira por ahí… 😡",0,16.222298,4.6396966
1083610,venga qsi que ya ha ganao el barsa ahora silencio q tengo q estudiar marketing va,1,19.559069,0.21728759
1086467,"Las tarjetas solo para el Madrid, al barsa hasta que se vea el hueso nada",1,20.394464,3.760973
1083478,"Esta temporada se sigue pareciendo mucho a la 2018/19. Liga casi descartada, semis de Copa cuesta arriba vs Barsa y octavos de Champions encarrilados. Qué mala pinta tiene esto",1,21.17175,3.5238607
1085372,"El fútbol español está en entredicho por el #Barçagate 

Los árbitros tienen la oportunidad de demostrar en un Clásico que NO, que todo legal, que no se venden

¿Qué pasa? Todo lo contrario. Que todo sigue igual. Que el #Negreira de turno sigue por aquí",0,16.762085,6.740049
1089522,"Jajajajajaja deploramos la actitud del miembro del colectivo arbitral que filtró a los medios el formulario de la RFEF preguntando a los árbitros si tenían relación con Enríquez Negreira jajaja.
SUBREALISTA!",0,15.93964,8.324209
1089858,"UO: yo hoy saldria de inicio con Tchouameni y Camavinga, el destrozo que pueden hacer al Barcelona no es normal. Además, hemos visto que a Kroos y Modric contra el Barsa ya no les da.",1,20.112856,4.737342
1089876,"Lendoiro habla claro sobre el caso Negreira: ""Si estamos hablando de ligas... al Barcelona le salió baratísimo"", por @Dvinuesa y @Dr_Dominguez https://t.co/iLKctDB5Ge a través de @libertaddigital",0,15.350956,7.162086
1085315,Puta Barsa y puta Madrid. SIEMPRE. ##ElClasico #LimGoHome,1,20.378363,4.013226
1083694,"جبنا حق الأهلي يرجالة ❤️‍🔥❤️‍🔥😂
😍  visca barsa @FCBarcelona",1,20.391153,3.6343956
1082513,El Madrid cuando puede hacerle daño al Barsa. https://t.co/eMyXmSbQah,1,20.822418,3.825103
1081582,"El presidente de LaLiga ha comparecido ante los medios para hablar acerca de los nuevos límites salariales de los equipos de 1ª y 2ª División. 
Al tratar el caso Negreira, comentó que ""el daño que se está haciendo al fútbol profesional es grande"". 
#permultimedia2
ABRO HILO (1/4) https://t.co/8APJ3BYull",0,16.876593,7.0705895
